Invoice_ID,Date,Product,Category,Region,Customer,Units_Sold,Unit_Price,Discount,Payment_Method,Salesperson,Sales,Cost,Profit,Month,Quarter,Year
INV-024104,2018-03-14,Product_29,Electronics,South,Customer_916,21,366.39,0.21,Credit Card,Salesperson_100,6078.41,5358.27,720.14,3,1,2018
INV-009492,2018-07-02,Product_46,Clothing,West,Customer_161,48,187.8,0.11,Bank Transfer,Salesperson_84,8022.82,5282.6,2740.22,7,3,2018
INV-041372,2020-02-04,Product_30,Home & Garden,East,Customer_200,41,497.72,0.21,Credit Card,Salesperson_27,16121.15,9580.34,6540.81,2,1,2020
INV-002309,2018-02-17,Product_8,Home & Garden,South,Customer_888,30,229.8,0.23,Cash,Salesperson_58,5308.38,3206.99,2101.39,2,1,2018
INV-042991,2019-12-21,Product_34,Sports,Central,Customer_623,43,386.61,0.17,Credit Card,Salesperson_8,13798.11,9819.26,3978.85,12,4,2019
INV-022599,2020-04-19,Product_1,Home & Garden,West,Customer_395,48,19.62,0.01,PayPal,Salesperson_15,932.34,544.17,388.17,4,2,2020
INV-038874,2022-12-11,Product_10,Clothing,North,Customer_440,7,225.12,0.23,Bank Transfer,Salesperson_73,1213.4,932.04,281.36,12,4,2022
INV-006005,2018-03-13,Product_37,Sports,North,Customer_70,10,482.38,0.18,Cash,Salesperson_47,3955.52,2409.33,1546.19,3,1,2018
INV-047536,2019-11-24,Product_13,Sports,South,Customer_277,11,335.12,0.12,Bank Transfer,Salesperson_64,3243.96,2001.15,1242.81,11,4,2019
INV-031272,2020-07-01,Product_30,Home & Garden,South,Customer_819,42,278.28,0.26,PayPal,Salesperson_33,8648.94,6472.8,2176.14,7,3,2020
INV-004161,2021-10-03,Product_28,Home & Garden,East,Customer_326,26,419.8,0.1,Credit Card,Salesperson_49,9823.32,4660.65,5162.67,10,4,2021
INV-012420,2018-02-13,Product_31,Toys,Central,Customer_28,28,181.73,0.29,Debit Card,Salesperson_64,3612.79,3334.44,278.35,2,1,2018
INV-010563,2020-06-19,Product_49,Home & Garden,South,Customer_564,46,462.57,0.09,Credit Card,Salesperson_75,19363.18,8549.82,10813.36,6,2,2020
INV-002920,2019-05-03,Product_37,Clothing,North,Customer_395,18,127.95,0.28,Debit Card,Salesperson_34,1658.23,1429.56,228.67,5,2,2019
INV-043551,2020-12-04,Product_28,Electronics,Central,Customer_107,4,363.46,0.21,Debit Card,Salesperson_88,1148.53,726.97,421.56,12,4,2020
INV-020377,2022-04-27,Product_16,Sports,East,Customer_881,27,344.19,0.29,PayPal,Salesperson_1,6598.12,5344.27,1253.85,4,2,2022
INV-043926,2019-11-19,Product_23,Electronics,South,Customer_475,5,344.82,0.05,Debit Card,Salesperson_60,1637.89,764.41,873.48,11,4,2019
INV-043057,2018-12-27,Product_28,Toys,West,Customer_841,1,368.42,0.29,PayPal,Salesperson_40,261.58,256.29,5.29,12,4,2018
INV-023712,2020-01-08,Product_22,Clothing,South,Customer_855,19,391.53,0.08,Credit Card,Salesperson_26,6843.94,3312.57,3531.37,1,1,2020
INV-017447,2022-04-16,Product_35,Home & Garden,West,Customer_331,45,440.89,0.18,Debit Card,Salesperson_58,16268.84,12814.56,3454.28,4,2,2022
INV-044439,2021-12-24,Product_37,Sports,North,Customer_795,2,33.31,0.03,PayPal,Salesperson_67,64.62,41.96,22.66,12,4,2021
INV-031636,2020-04-09,Product_8,Clothing,Central,Customer_249,31,294.57,0.21,PayPal,Salesperson_84,7214.02,4565.64,2648.38,4,2,2020
INV-030099,2021-06-06,Product_31,Electronics,West,Customer_665,13,292.75,0.21,Bank Transfer,Salesperson_89,3006.54,2285.95,720.59,6,2,2021
INV-007568,2019-04-22,Product_25,Clothing,West,Customer_584,5,366.48,0.05,Cash,Salesperson_53,1740.78,836.88,903.9,4,2,2019
INV-033657,2022-04-10,Product_23,Sports,North,Customer_420,40,164.84,0.2,Credit Card,Salesperson_12,5274.88,3004.94,2269.94,4,2,2022
INV-013523,2022-04-08,Product_48,Electronics,West,Customer_190,23,198.22,0.02,Credit Card,Salesperson_9,4467.88,2952.99,1514.89,4,2,2022
INV-030828,2020-08-25,Product_29,Clothing,East,Customer_746,12,136.97,0.05,Debit Card,Salesperson_28,1561.46,996.44,565.02,8,3,2020
INV-019714,2020-04-12,Product_1,Toys,West,Customer_388,19,163.41,0.02,Debit Card,Salesperson_54,3042.69,2139.27,903.42,4,2,2020
INV-044783,2018-11-25,Product_3,Electronics,North,Customer_248,47,101.99,0.02,Bank Transfer,Salesperson_22,4697.66,2491.27,2206.39,11,4,2018
INV-034385,2018-10-04,Product_43,Home & Garden,South,Customer_653,34,172.35,0.15,Credit Card,Salesperson_51,4980.92,3820.08,1160.84,10,4,2018
INV-041161,2018-11-29,Product_22,Clothing,North,Customer_582,17,131.79,0.27,Credit Card,Salesperson_57,1635.51,1500.99,134.52,11,4,2018
INV-025214,2019-05-12,Product_18,Electronics,Central,Customer_652,31,58.83,0.01,PayPal,Salesperson_16,1805.49,860.88,944.61,5,2,2019
INV-036247,2020-05-23,Product_47,Clothing,West,Customer_865,8,198.7,0.17,Debit Card,Salesperson_26,1319.37,751.38,567.99,5,2,2020
INV-030065,2020-01-22,Product_47,Sports,South,Customer_962,28,66.49,0.1,Cash,Salesperson_18,1675.55,978.3,697.25,1,1,2020
INV-041871,2019-02-03,Product_39,Sports,Central,Customer_114,18,429.23,0.12,Bank Transfer,Salesperson_18,6799.0,4259.27,2539.73,2,1,2019
INV-031061,2019-07-23,Product_33,Toys,West,Customer_219,37,154.36,0.29,Credit Card,Salesperson_3,4055.04,2930.54,1124.5,7,3,2019
INV-012125,2021-05-05,Product_26,Clothing,East,Customer_631,14,247.33,0.28,Cash,Salesperson_34,2493.09,2055.82,437.27,5,2,2021
INV-041838,2019-01-30,Product_50,Toys,North,Customer_112,4,497.5,0.02,Bank Transfer,Salesperson_45,1950.2,906.4,1043.8,1,1,2019
INV-001838,2022-01-24,Product_11,Toys,North,Customer_342,19,145.67,0.1,Bank Transfer,Salesperson_49,2490.96,1141.0,1349.96,1,1,2022
INV-004338,2019-05-06,Product_2,Clothing,North,Customer_571,34,350.71,0.11,Bank Transfer,Salesperson_56,10612.48,7309.07,3303.41,5,2,2019
INV-037919,2021-10-26,Product_21,Clothing,North,Customer_726,21,224.52,0.25,Bank Transfer,Salesperson_21,3536.19,2013.04,1523.15,10,4,2021
INV-022141,2021-04-06,Product_32,Electronics,North,Customer_273,43,395.69,0.04,PayPal,Salesperson_10,16334.08,10728.26,5605.82,4,2,2021
INV-047163,2020-12-27,Product_29,Sports,South,Customer_178,49,247.79,0.24,Credit Card,Salesperson_92,9227.7,7285.82,1941.88,12,4,2020
INV-038917,2021-09-03,Product_11,Toys,Central,Customer_761,4,292.39,0.14,Debit Card,Salesperson_13,1005.82,799.46,206.36,9,3,2021
INV-031287,2020-08-01,Product_15,Toys,East,Customer_594,29,152.19,0.23,Cash,Salesperson_16,3398.4,2536.01,862.39,8,3,2020
INV-009131,2021-08-11,,Toys,Central,Customer_413,29,340.24,0.26,Cash,Salesperson_55,7301.55,6238.78,1062.77,8,3,2021
INV-049208,2018-10-15,Product_29,Home & Garden,East,Customer_192,1,485.37,0.2,Credit Card,Salesperson_46,388.3,231.1,157.2,10,4,2018
INV-033768,2018-01-13,Product_2,Electronics,East,Customer_647,14,453.79,0.25,PayPal,Salesperson_98,4764.8,2886.41,1878.39,1,1,2018
INV-046446,2020-04-09,Product_49,Sports,West,Customer_535,35,83.86,0.09,Bank Transfer,Salesperson_48,2670.94,1395.51,1275.43,4,2,2020
INV-028193,2018-09-30,Product_19,Clothing,West,Customer_317,3,55.16,0.26,Bank Transfer,Salesperson_22,122.46,103.99,18.47,9,3,2018
INV-009545,2019-08-26,Product_13,Home & Garden,West,Customer_944,4,369.85,0.03,Bank Transfer,Salesperson_84,1435.02,756.27,678.75,8,3,2019
INV-002035,2020-07-18,Product_42,Sports,Central,Customer_487,39,145.89,0.19,Bank Transfer,Salesperson_39,4608.67,3732.49,876.18,7,3,2020
INV-025254,2021-09-25,Product_20,Electronics,Central,Customer_994,8,103.81,0.05,Bank Transfer,Salesperson_41,788.96,534.46,254.5,9,3,2021
INV-037316,2022-02-10,Product_41,Home & Garden,Central,Customer_681,12,73.99,0.23,Cash,Salesperson_23,683.67,452.3,231.37,2,1,2022
INV-015488,2021-10-20,Product_15,Electronics,East,Customer_862,19,38.3,0.25,PayPal,Salesperson_91,545.78,392.03,153.75,10,4,2021
INV-005716,2020-05-29,Product_6,Toys,South,Customer_404,19,473.87,0.11,Cash,Salesperson_55,8013.14,4450.8,3562.34,5,2,2020
INV-026535,2019-02-07,Product_32,Electronics,East,Customer_191,34,476.5,0.17,Credit Card,Salesperson_44,13446.83,8465.09,4981.74,2,1,2019
INV-037885,2021-01-26,Product_50,Home & Garden,West,Customer_501,48,175.33,0.03,Cash,Salesperson_17,8163.36,5464.12,2699.24,1,1,2021
INV-046877,2021-11-23,Product_36,Electronics,South,Customer_214,35,345.68,0.09,Bank Transfer,Salesperson_4,11009.91,8145.31,2864.6,11,4,2021
INV-042857,2022-06-26,Product_15,Toys,Central,Customer_652,36,230.3,0.03,Cash,Salesperson_52,8042.08,4233.63,3808.45,6,2,2022
INV-005193,2019-09-16,Product_26,Electronics,Central,Customer_129,38,113.06,0.17,Credit Card,Salesperson_18,3565.91,1740.57,1825.34,9,3,2019
INV-037991,2021-06-02,Product_31,Sports,South,Customer_550,41,299.34,0.09,Credit Card,Salesperson_33,11168.38,6670.03,4498.35,6,2,2021
INV-004121,2021-08-29,Product_20,Sports,West,Customer_460,41,156.0,0.15,PayPal,Salesperson_45,5436.6,3929.59,1507.01,8,3,2021
INV-028099,2022-04-21,Product_22,Sports,South,Customer_631,27,181.43,0.28,Debit Card,Salesperson_2,3527.0,2216.69,1310.31,4,2,2022
INV-040914,2022-01-11,Product_44,Sports,South,Customer_652,38,79.73,0.21,Credit Card,Salesperson_72,2393.49,1598.43,795.06,1,1,2022
INV-005232,2019-01-30,Product_5,Home & Garden,East,Customer_243,3,320.32,0.08,Debit Card,Salesperson_69,884.08,486.08,398.0,1,1,2019
INV-028232,2020-04-12,Product_13,Home & Garden,North,Customer_707,9,346.22,0.15,Cash,Salesperson_89,2648.58,2033.4,615.18,4,2,2020
INV-045135,2021-02-21,Product_43,Clothing,West,Customer_570,34,333.27,0.01,PayPal,Salesperson_43,11217.87,6124.87,5093.0,2,1,2021
INV-035628,2020-10-14,Product_20,Electronics,North,Customer_659,35,130.78,0.12,Debit Card,Salesperson_85,4028.02,2326.79,1701.23,10,4,2020
INV-004966,2020-07-26,Product_18,Sports,South,Customer_527,34,111.78,0.02,Credit Card,Salesperson_98,3724.51,1598.04,2126.47,7,3,2020
INV-042757,2020-05-12,Product_40,Home & Garden,West,Customer_162,32,431.87,0.28,Credit Card,Salesperson_68,9950.28,8008.96,1941.32,5,2,2020
INV-001154,2022-06-14,Product_48,Sports,West,Customer_17,15,307.16,0.09,PayPal,Salesperson_67,4192.73,2529.22,1663.51,6,2,2022
INV-006034,2021-09-10,Product_6,Toys,West,Customer_787,37,158.18,0.11,Debit Card,Salesperson_32,5208.87,3165.61,2043.26,9,3,2021
INV-020192,2020-10-25,Product_12,Clothing,West,Customer_616,9,459.69,0.27,PayPal,Salesperson_77,3020.16,2221.16,799.0,10,4,2020
INV-005205,2019-10-27,Product_49,Electronics,West,Customer_430,42,462.23,0.24,Debit Card,Salesperson_12,14754.38,10927.37,3827.01,10,4,2019
INV-019030,2019-05-28,Product_10,Toys,South,Customer_590,29,494.11,0.17,Bank Transfer,Salesperson_82,11893.23,9501.05,2392.18,5,2,2019
INV-036169,2018-03-06,Product_30,Electronics,North,Customer_22,33,13.77,0.11,PayPal,Salesperson_93,404.42,266.12,138.3,3,1,2018
INV-005968,2018-06-12,Product_44,Clothing,North,Customer_423,31,436.02,0.26,PayPal,Salesperson_81,10002.3,8507.15,1495.15,6,2,2018
INV-003902,2021-04-18,,Home & Garden,West,Customer_943,8,307.27,0.29,Bank Transfer,Salesperson_24,1745.29,1429.67,315.62,4,2,2021
INV-020148,2019-06-12,Product_47,Sports,North,Customer_409,19,13.98,0.01,Cash,Salesperson_73,262.96,185.7,77.26,6,2,2019
INV-017551,2022-08-25,Product_42,Toys,South,Customer_509,3,112.4,0.19,Cash,Salesperson_62,273.13,227.05,46.08,8,3,2022
INV-034616,2019-10-12,Product_35,Sports,South,Customer_182,4,125.67,0.16,Cash,Salesperson_12,422.25,350.4,71.85,10,4,2019
INV-029924,2018-11-07,Product_15,Sports,West,Customer_336,41,265.85,0.19,PayPal,Salesperson_98,8828.88,5037.88,3791.0,11,4,2018
INV-045620,2020-04-22,Product_23,Home & Garden,West,Customer_486,26,328.24,0.07,PayPal,Salesperson_29,7936.84,4182.05,3754.79,4,2,2020
INV-022490,2020-09-02,Product_24,Clothing,East,Customer_203,22,18.34,0.14,Bank Transfer,Salesperson_26,346.99,183.01,163.98,9,3,2020
INV-024690,2018-05-19,Product_30,Home & Garden,East,Customer_827,46,73.01,0.25,PayPal,Salesperson_90,2518.85,1935.95,582.9,5,2,2018
INV-006909,2019-09-06,Product_14,Clothing,North,Customer_34,7,342.07,0.15,Credit Card,Salesperson_30,2035.32,1495.48,539.84,9,3,2019
INV-006477,2020-07-10,Product_4,Home & Garden,North,Customer_102,39,425.62,0.25,Cash,Salesperson_63,12449.38,7106.65,5342.73,7,3,2020
INV-029220,2018-02-03,Product_20,Sports,Central,Customer_757,1,401.96,0.14,Cash,Salesperson_97,345.69,198.36,147.33,2,1,2018
INV-025813,2020-06-22,Product_17,Home & Garden,Central,Customer_814,11,253.97,0.02,PayPal,Salesperson_93,2737.8,1118.59,1619.21,6,2,2020
INV-002784,2018-09-29,Product_35,Electronics,North,Customer_501,12,349.0,0.0,Bank Transfer,Salesperson_30,4188.0,1815.37,2372.63,9,3,2018
INV-008693,2018-07-03,Product_17,Clothing,South,Customer_555,44,79.74,0.01,PayPal,Salesperson_18,3473.47,1891.55,1581.92,7,3,2018
INV-038961,2019-08-11,Product_46,Clothing,Central,Customer_30,43,90.49,0.24,Cash,Salesperson_83,2957.21,2372.46,584.75,8,3,2019
INV-040396,2022-06-04,Product_12,Clothing,Central,Customer_14,16,449.26,0.0,Cash,Salesperson_14,7188.16,3034.16,4154.0,6,2,2022
INV-020912,2020-08-27,Product_27,Home & Garden,West,Customer_649,1,448.13,0.15,PayPal,Salesperson_27,380.91,250.94,129.97,8,3,2020
INV-012933,2019-09-21,Product_46,Sports,Central,Customer_377,32,385.08,0.27,Bank Transfer,Salesperson_17,8995.47,8312.25,683.22,9,3,2019
INV-001837,2021-03-01,Product_14,Toys,Central,Customer_182,40,422.7,0.24,Cash,Salesperson_27,12850.08,8884.73,3965.35,3,1,2021
INV-041353,2019-12-22,Product_5,Sports,East,Customer_615,23,266.78,0.27,Cash,Salesperson_94,4479.24,3958.48,520.76,12,4,2019
INV-022800,2018-09-15,Product_12,Toys,South,Customer_369,6,337.97,0.25,Debit Card,Salesperson_67,1520.87,1312.27,208.6,9,3,2018
INV-004624,2020-06-16,Product_41,Clothing,East,Customer_810,41,250.24,0.04,Cash,Salesperson_51,9849.45,7040.55,2808.9,6,2,2020
INV-034217,2019-10-02,Product_44,Sports,Central,Customer_716,45,171.25,0.08,Credit Card,Salesperson_36,7089.75,4590.05,2499.7,10,4,2019
INV-026351,2019-09-04,Product_26,Clothing,South,Customer_185,25,361.82,0.18,Debit Card,Salesperson_93,7417.31,4881.04,2536.27,9,3,2019
INV-038792,2021-07-27,Product_2,Clothing,Central,Customer_300,25,474.51,0.16,Debit Card,Salesperson_66,9964.71,6063.96,3900.75,7,3,2021
INV-049762,2022-04-20,Product_24,Sports,Central,Customer_211,29,417.78,0.1,Credit Card,Salesperson_21,10904.06,6921.25,3982.81,4,2,2022
INV-027081,2020-03-28,Product_47,Sports,South,Customer_519,17,41.09,0.02,Bank Transfer,Salesperson_26,684.56,394.62,289.94,3,1,2020
INV-016132,2021-02-19,Product_35,Home & Garden,South,Customer_279,19,157.3,0.25,Credit Card,Salesperson_34,2241.52,1272.59,968.93,2,1,2021
INV-032439,2022-11-27,Product_37,Electronics,East,Customer_556,20,465.44,0.17,Bank Transfer,Salesperson_86,7726.3,5255.11,2471.19,11,4,2022
INV-013952,2022-08-19,Product_21,Toys,Central,Customer_691,22,49.9,0.23,Bank Transfer,Salesperson_3,845.31,533.77,311.54,8,3,2022
INV-021177,2018-06-15,Product_13,Electronics,West,Customer_770,5,138.78,0.03,Cash,Salesperson_4,673.08,437.29,235.79,6,2,2018
INV-022983,2018-05-05,Product_4,Clothing,North,Customer_794,11,414.18,0.0,PayPal,Salesperson_88,4555.98,2235.36,2320.62,5,2,2018
INV-004347,2021-08-19,Product_1,Toys,North,Customer_649,33,92.08,0.01,PayPal,Salesperson_85,3008.25,1553.94,1454.31,8,3,2021
INV-001489,2020-08-25,Product_30,Home & Garden,Central,Customer_118,16,291.95,0.2,Debit Card,Salesperson_64,3736.96,1876.08,1860.88,8,3,2020
INV-046011,2018-06-21,Product_18,Clothing,South,Customer_10,25,436.69,0.09,Credit Card,Salesperson_16,9934.7,4493.7,5441.0,6,2,2018
INV-046641,2020-12-02,Product_6,Sports,West,Customer_659,5,350.2,0.01,Bank Transfer,Salesperson_4,1733.49,1096.96,636.53,12,4,2020
INV-003085,2020-07-16,Product_5,Home & Garden,East,Customer_103,20,166.84,0.08,PayPal,Salesperson_71,3069.86,1813.69,1256.17,7,3,2020
INV-021384,2022-03-02,Product_39,Sports,East,Customer_349,33,283.93,0.04,Cash,Salesperson_21,8994.9,6046.84,2948.06,3,1,2022
INV-023294,2021-04-16,Product_3,Sports,South,Customer_713,13,140.1,0.12,PayPal,Salesperson_64,1602.74,1124.39,478.35,4,2,2021
INV-035619,2019-01-01,Product_40,Sports,Central,Customer_788,43,108.41,0.08,Cash,Salesperson_67,4288.7,2257.99,2030.71,1,1,2019
INV-024432,2018-02-04,Product_15,Electronics,Central,Customer_274,37,44.55,0.1,Debit Card,Salesperson_58,1483.52,852.81,630.71,2,1,2018
INV-040305,2020-11-09,Product_6,Home & Garden,East,Customer_565,45,186.25,0.28,PayPal,Salesperson_12,6034.5,3530.27,2504.23,11,4,2020
INV-019356,2022-02-27,Product_29,Electronics,North,Customer_423,41,228.08,0.2,Credit Card,Salesperson_41,7481.02,4486.69,2994.33,2,1,2022
INV-001134,2021-05-10,Product_35,Clothing,East,Customer_706,5,14.74,0.03,Cash,Salesperson_69,71.49,34.37,37.12,5,2,2021
INV-006269,2022-03-29,Product_12,Electronics,East,Customer_589,39,176.56,0.27,Bank Transfer,Salesperson_80,5026.66,3133.11,1893.55,3,1,2022
INV-041971,2018-01-07,Product_48,Toys,North,Customer_186,30,29.27,0.17,Bank Transfer,Salesperson_5,728.82,577.14,151.68,1,1,2018
INV-031859,2018-04-15,Product_47,Toys,East,Customer_501,27,27.78,0.18,PayPal,Salesperson_80,615.05,346.78,268.27,4,2,2018
INV-041678,2018-07-24,Product_18,Toys,East,Customer_963,49,18.91,0.08,Cash,Salesperson_68,852.46,427.39,425.07,7,3,2018
INV-047064,2020-08-30,Product_11,Electronics,Central,Customer_588,40,33.58,0.2,Debit Card,Salesperson_63,1074.56,851.46,223.1,8,3,2020
INV-026619,2021-07-16,Product_8,Clothing,Central,Customer_679,4,115.75,0.22,Bank Transfer,Salesperson_71,361.14,236.3,124.84,7,3,2021
INV-022962,2018-07-08,Product_28,Sports,East,Customer_634,14,291.15,0.27,Bank Transfer,Salesperson_16,2975.55,2733.52,242.03,7,3,2018
INV-011464,2022-06-25,Product_19,Clothing,South,Customer_192,47,152.77,0.02,Debit Card,Salesperson_29,7036.59,3900.38,3136.21,6,2,2022
INV-001983,2020-10-07,Product_41,Home & Garden,East,Customer_503,16,306.12,0.06,Cash,Salesperson_4,4604.04,2217.24,2386.8,10,4,2020
INV-046519,2021-06-12,Product_30,Toys,West,Customer_264,30,245.09,0.2,Bank Transfer,Salesperson_40,5882.16,3902.57,1979.59,6,2,2021
INV-004939,2022-07-08,Product_32,Clothing,Central,Customer_558,5,142.33,0.09,PayPal,Salesperson_68,647.6,296.59,351.01,7,3,2022
INV-017953,2018-01-07,Product_10,Home & Garden,East,Customer_759,42,327.85,0.18,Credit Card,Salesperson_95,11291.15,7436.11,3855.04,1,1,2018
INV-026991,2020-01-19,Product_13,Sports,West,Customer_410,22,56.17,0.24,Debit Card,Salesperson_65,939.16,499.67,439.49,1,1,2020
INV-048843,2019-09-11,Product_22,Home & Garden,East,Customer_655,24,460.95,0.17,Bank Transfer,Salesperson_63,9182.12,5412.07,3770.05,9,3,2019
INV-025564,2020-09-27,Product_50,Sports,West,Customer_286,25,207.65,0.17,Bank Transfer,Salesperson_68,4308.74,2747.4,1561.34,9,3,2020
INV-025887,2019-12-19,Product_28,Home & Garden,North,Customer_965,16,293.74,0.2,Bank Transfer,Salesperson_19,3759.87,3263.43,496.44,12,4,2019
INV-021642,2021-02-10,Product_22,Electronics,West,Customer_466,20,371.51,0.17,PayPal,Salesperson_67,6167.07,4517.71,1649.36,2,1,2021
INV-009745,2019-12-09,Product_31,Sports,North,Customer_561,18,317.41,0.11,PayPal,Salesperson_5,5084.91,2621.41,2463.5,12,4,2019
INV-034994,2018-06-23,Product_20,Sports,East,Customer_968,46,305.74,0.22,Cash,Salesperson_9,10969.95,6414.33,4555.62,6,2,2018
INV-012611,2020-05-24,Product_48,Home & Garden,Central,Customer_158,12,230.08,0.1,Credit Card,Salesperson_86,2484.86,1825.36,659.5,5,2,2020
INV-026233,2018-11-17,Product_10,Sports,North,Customer_189,22,273.32,0.06,Cash,Salesperson_31,5652.26,2487.07,3165.19,11,4,2018
INV-049046,2022-02-25,Product_18,Clothing,South,Customer_594,38,268.61,0.12,Cash,Salesperson_16,8982.32,6182.28,2800.04,2,1,2022
INV-049584,2022-05-28,Product_7,Toys,East,Customer_785,31,444.81,0.21,Debit Card,Salesperson_80,10893.4,5941.54,4951.86,5,2,2022
INV-043211,2020-04-18,Product_33,Clothing,North,Customer_193,41,439.38,0.01,Bank Transfer,Salesperson_73,17834.43,8527.4,9307.03,4,2,2020
INV-010305,2021-01-08,Product_9,Home & Garden,East,Customer_145,41,376.86,0.27,Cash,Salesperson_9,11279.42,7337.04,3942.38,1,1,2021
INV-035483,2018-01-31,Product_17,Toys,North,Customer_385,23,72.97,0.24,Debit Card,Salesperson_92,1275.52,829.92,445.6,1,1,2018
INV-007908,2020-07-19,Product_14,Sports,West,Customer_253,40,98.52,0.0,Cash,Salesperson_20,3940.8,1728.85,2211.95,7,3,2020
INV-007565,2021-10-11,Product_13,Clothing,East,Customer_213,13,16.27,0.23,Debit Card,Salesperson_46,162.86,142.86,20.0,10,4,2021
INV-024608,2021-10-28,Product_47,Electronics,South,Customer_71,12,286.92,0.12,Bank Transfer,Salesperson_95,3029.88,1428.39,1601.49,10,4,2021
INV-049900,2022-10-02,Product_7,Electronics,South,Customer_267,1,409.99,0.07,Cash,Salesperson_38,381.29,216.33,164.96,10,4,2022
INV-030139,2020-06-27,Product_32,Toys,North,Customer_912,43,367.13,0.2,Cash,Salesperson_77,12629.27,10644.16,1985.11,6,2,2020
INV-006937,2022-12-26,Product_39,Electronics,Central,Customer_223,35,124.69,0.27,Debit Card,Salesperson_61,3185.83,2645.32,540.51,12,4,2022
INV-014168,2018-03-17,Product_30,Toys,Central,Customer_289,11,251.68,0.18,Bank Transfer,Salesperson_80,2270.15,1656.2,613.95,3,1,2018
INV-038075,2020-03-23,Product_11,Sports,Central,Customer_455,6,486.16,0.05,PayPal,Salesperson_42,2771.11,1304.86,1466.25,3,1,2020
INV-038901,2021-05-02,Product_23,Sports,West,Customer_577,40,323.01,0.09,Bank Transfer,Salesperson_66,11757.56,9034.71,2722.85,5,2,2021
INV-036462,2022-03-18,,Clothing,West,Customer_660,6,256.33,0.15,Debit Card,Salesperson_65,1307.28,1049.79,257.49,3,1,2022
INV-030254,2021-09-13,Product_5,Toys,Central,Customer_578,26,343.38,0.08,PayPal,Salesperson_18,8213.65,5877.61,2336.04,9,3,2021
